ID,Culture,SUB_EC,REG,AREA,FM,PM,SB,FM_EXT,FM_INT,FM_RF,FM_IRR,PM_EXT,PM_INT,PM_RF,PM_IRR,SB_CAS,SB_EXT,SB_INT,SB_RF,SB_DEC,SB_IRR,LONG,LATI,FMcycle_m,FMcycle_v,PMcycle_m,PMcycle_v,SBcycle_m,SBcycle_v,ALT_m,ALT_v,SLO_m,SLO_v,INS_m,INS_v,GHI_m,GHI_v,AI_m,AI_v,PCI_m,PCI_v,BIO1_m,BIO1_v,BIO2_m,BIO2_v,BIO3_m,BIO3_v,BIO4_m,BIO4_v,BIO5_m,BIO5_v,BIO6_m,BIO6_v,BIO7_m,BIO7_v,BIO8_m,BIO8_v,BIO9_m,BIO9_v,BIO10_m,BIO10_v,BIO11_m,BIO11_v,BIO12_m,BIO12_v,BIO13_m,BIO13_v,BIO14_m,BIO14_v,BIO15_m,BIO15_v,BIO16_m,BIO16_v,BIO17_m,BIO17_v,BIO18_m,BIO18_v,BIO19_m,BIO19_v,SOC_m,SOC_v,BD1_m,BD1_v,BD2_m,BD2_v,CLAY1_m,CLAY1_v,CLAY2_m,CLAY2_v,SILT1_m,SILT1_v,SILT2_m,SILT2_v,SAND1_m,SAND1_v,SAND2_m,SAND2_v,GRAV1_m,GRAV1_v,GRAV2_m,GRAV2_v,CEC1_m,CEC1_v,CEC2_m,CEC2_v,ECE1_m,ECE1_v,ECE2_m,ECE2_v,PH1_m,PH1_v,PH2_m,PH2_v,OC1_m,OC1_v,OC2_m,OC2_v,TK1_m,TK1_v,TK2_m,TK2_v,TN1_m,TN1_v,TN2_m,TN2_v,TP1_m,TP1_v,TP2_m,TP2_V,TS1_m,TS1_v,TS2_m,TS2_v,WC11_m,WC11_v,WC12_m,WC12_v,WC21_m,WC21_v,WC22_m,WC22_v,WC31_m,WC31_v,WC32_m,WC32_v
44,Shilluk ,Agro-pastoralists,Eastern Africa,16510.59,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,32.0036466200000,10.4609610500000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,397.2776577000000,30.0889362800000,0.0704563070000,0.0030400810000,11.9995563651411,0.0004710673281,5.7489970470000,0.0081154380000,0.2861638120000,0.0033202530000,0.1781466370000,0.0001168120000,27.8417171800000,0.0668274749300,13.5914879000000,0.1808409918000,75.0454378900000,2.3219815620000,161.2030991000000,319.6873655000000,38.7191851600000,0.0434807401700,18.0942549900000,1.1451251210000,20.6249301600000,1.5220845470000,26.4627365200000,0.0108325279300,27.0527802700000,0.3415035758000,30.2612185700000,0.0134094785200,26.1810994600000,3.3798030070000,660.9770200000000,12629.0754800000000,158.1733516000000,497.5317756000000,0.0000000000000,0.0000000000000,105.4231276000000,32.5476033900000,418.1616508000000,3199.6712640000000,0.0425341270000,0.0686630280000,77.4627101700000,672.4088587000000,333.1831550000000,37278.0925900000000,32.9984803700000,115.2088861000000,1.3288258550000,0.0232738660000,1.4049638850000,0.0362123560000,37.4905361900000,51.6714147000000,41.7550482400000,62.2604636800000,32.5900775000000,14.8944349100000,29.2293457100000,18.3964118000000,29.9193863100000,31.3856038900000,29.0156060500000,50.5227978900000,0.9996309380000,0.1436780250000,2.0485052990000,0.7040691300000,0.3590827770000,0.0073363270000,0.3837947010000,0.0120999800000,0.0026344390000,0.0000215000000,0.0034130540000,0.0000510000000,6.9518635670000,0.1443703410000,7.1729875060000,0.1484425770000,4.7924853690000,17.2243830300000,4.2192571310000,17.5360778800000,1.7066206560000,0.0019434690000,1.6795926790000,0.0005265670000,0.3643116990000,0.0830943890000,0.3274655980000,0.0973477420000,0.0651817850000,0.0000250000000,0.0451817850000,0.0000250000000,0.0268340000000,0.0004494140000,0.0222906080000,0.0002658530000,38.4613624300000,3.1454281290000,40.3425758400000,3.0970163040000,36.6510254700000,3.4322017060000,37.5522750000000,12.2623599800000,23.4953867200000,20.7738767400000,24.3756524500000,19.5306588800000
45,Shluh ,Intensive agriculturalists,Northern Africa,35132.37,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,-7.6948756920000,30.7774989700000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,104.7500000000000,467.6875000000000,1679.6411840000000,363637.0947000000000,6.8561692780000,34.7771734200000,11.3330819857769,0.4620611179503,5.8253738120000,0.0350328890000,0.1817997780000,0.0064390570000,0.1129925780000,0.0000491000000,13.5201970900000,10.8035242500000,15.5980263000000,2.1823075320000,82.6117936100000,2.2582679220000,627.1066794000000,5911.1843860000000,32.3631670100000,11.7001212000000,-2.5323232900000,11.9335399800000,34.8954903000000,14.2981672100000,7.3116349080000,14.2401943400000,21.7356487700000,9.7618198370000,21.8645358200000,9.4984508790000,5.7219407610000,119.3611918000000,400.9610939000000,19102.6453700000000,57.7759066300000,253.0398921000000,3.5046715700000,12.8176326700000,58.1519325200000,46.7073486600000,161.3136910000000,2153.9373220000000,19.1197001100000,183.2510640000000,24.1385851800000,250.8169290000000,146.4264334000000,2286.8079820000000,21.9724014600000,265.3505301000000,1.3431201540000,0.0003796060000,1.4953395050000,0.0002192000000,19.3865049800000,0.4461452680000,25.5747593200000,15.5562435000000,38.7041717500000,22.6658910900000,35.5513304700000,48.6660931000000,41.9093232700000,30.9048999800000,38.8739102100000,15.5437236300000,10.1607360900000,6.2327113970000,7.8036520600000,50.3388745400000,0.1586187280000,0.0001106540000,0.1414747060000,0.0001657940000,0.0051924540000,0.0000184000000,0.0043322150000,0.0000693000000,7.2242993040000,0.1768863830000,6.9595229310000,0.5798882260000,1.6024326240000,0.0457733390000,0.4436949420000,0.0054930120000,1.6087989970000,0.0135253150000,1.6138563940000,0.0011851050000,0.1163771900000,0.0002717410000,0.0474466820000,0.0001065810000,0.0527245250000,0.0000306000000,0.0330933470000,0.0000514000000,0.0219549600000,0.0019262530000,0.0615704430000,0.0689158170000,25.8997529300000,21.4110566800000,25.5338085400000,19.7034250000000,25.2688779700000,5.1772765920000,27.0542981300000,2.8528394290000,11.2905745000000,0.2946393750000,12.2593360400000,2.9663678090000
46,Shona ,Agro-pastoralists,Southern Africa,351053.33,1.0000000000000,1.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,31.1202622500000,-18.7905115300000,150.0000000000000,242.6900000000000,150.0000000000000,242.6900000000000,180.0000000000000,242.6900000000000,868.4877720000000,182637.8242000000000,1.5506262670000,4.3483541770000,11.8279123385112,0.0533168143606,5.7001866770000,0.0558544990000,0.4028592960000,0.0132148530000,0.1735936670000,0.0003798780000,20.6657826200000,4.8742966230000,13.3521805100000,1.4297925270000,84.4936805800000,1.1213202030000,296.4851799000000,679.3362438000000,30.9453348700000,5.7273564090000,7.8091292380000,6.1391377930000,23.1362056300000,5.2007589530000,23.1519761500000,5.1972105410000,16.7259934900000,6.3755760410000,23.5729401000000,5.3892256240000,16.3111110500000,50.8637588600000,787.3209150000000,42527.4267000000000,182.8772460000000,1892.9033420000000,3.5975986270000,29.8598985200000,102.5803112000000,120.7395214000000,507.2121754000000,14285.6636400000000,15.8365633400000,357.4682308000000,364.9355923000000,23371.6770100000000,17.8633964600000,417.4063846000000,34.4062110800000,146.7523720000000,1.4024954920000,0.0076370730000,1.4419392070000,0.0056745930000,18.2597655800000,154.9193223000000,24.8022694500000,223.7928882000000,14.0517259100000,67.8572467800000,12.2454301900000,74.0055291100000,67.6885085100000,349.5986071000000,62.9523003600000,469.4801243000000,5.4444023700000,44.1626177200000,5.5895878410000,49.7613654700000,0.1012891800000,0.0082289950000,0.0979155640000,0.0089945800000,0.0022893710000,0.0000198000000,0.0031795850000,0.0000677000000,6.4112629510000,0.3342662820000,6.2791183460000,0.4501350000000,0.8196675680000,0.2851141660000,0.4418219470000,0.0937009150000,1.2172717770000,0.2280192220000,1.2850609740000,0.2293428590000,0.0827869400000,0.0016414680000,0.0452444100000,0.0006640850000,0.0377682440000,0.0004540650000,0.0231817490000,0.0002894850000,0.0142520580000,0.0003975920000,0.0284825690000,0.0148397840000,23.4828856500000,97.2724496500000,24.0554042800000,87.3133360600000,20.8886393000000,53.7369599000000,23.0629702800000,80.2177489100000,11.4463999100000,31.6817924500000,13.7181909300000,45.5729206500000
47,Somali ,Pastoralists,Eastern Africa,1052758.93,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,44.5144407500000,5.7062904410000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,104.7500000000000,467.6875000000000,496.5478732000000,145468.4849000000000,0.8650041080000,2.9074762470000,11.9159510016165,0.0369322657294,5.9633809980000,0.1505885130000,0.1321946870000,0.0052899240000,0.1888684240000,0.0014848330000,26.2451673700000,5.0400526760000,12.8445710100000,3.0671166070000,64.0645743600000,5.0303413540000,143.9960070000000,4811.8572590000000,35.3815783100000,6.7879152370000,17.4489146900000,11.3281907700000,17.9326636200000,5.4852609160000,27.2727680300000,5.1090503600000,25.2819868500000,9.8817852280000,27.9283512800000,5.3189460880000,24.3552949400000,71.7475178600000,302.6076284000000,21822.5073000000000,83.5662449000000,1544.8833840000000,1.3497884060000,3.3186641820000,106.9500996000000,445.3057924000000,158.8809997000000,6049.0111680000000,9.1650673980000,104.9116780000000,106.5278870000000,3197.4379040000000,24.7810474200000,935.0417037000000,29.1419084500000,116.7525566000000,1.3941902960000,0.0058462080000,1.4635712520000,0.0042385450000,21.3981774400000,82.6711086800000,24.9104601300000,123.1762485000000,32.8491342100000,111.2490529000000,32.3249828600000,123.3282377000000,45.7526883500000,219.4930848000000,42.7645570100000,222.8426485000000,6.0433261380000,23.9511227400000,5.1772607730000,49.6748942300000,0.1555676180000,0.0028288340000,0.1511496320000,0.0037244590000,0.0110678660000,0.0002339400000,0.0196968540000,0.0007209460000,7.6039627330000,0.4449222560000,7.7235564530000,0.5078651700000,0.7799520920000,0.2055186080000,0.3170296430000,0.0916899730000,1.8949253180000,0.1826596330000,1.7284176260000,0.0854427880000,0.0871356960000,0.0012918950000,0.0424767580000,0.0009210160000,0.0604944530000,0.0003357020000,0.0513239770000,0.0004981400000,0.0968793830000,0.0177089850000,0.3377473640000,0.4339461700000,27.6203876800000,42.9126567200000,28.2287333700000,37.0642581400000,24.5227914300000,29.9745448800000,24.5075745100000,36.8561656000000,11.2065597200000,12.3240680400000,11.7165570500000,16.7993188200000
48,Songhai ,Intensive agriculturalists,Western Africa,80387.81,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.7315483600000,14.1802090400000,0.0000000000000,0.0000000000000,150.0000000000000,242.6900000000000,0.0000000000000,0.0000000000000,252.1207195000000,1377.6571530000000,0.3843112350000,0.0901863020000,11.9875708493163,0.0017750074039,5.9432830890000,0.0104195640000,0.1522297860000,0.0062021150000,0.2463466500000,0.0008483660000,28.8667660600000,0.0883479760700,14.1910553000000,0.5574260200000,62.2226245900000,2.3952382980000,295.9438031000000,2293.3218490000000,40.6341608100000,0.4127126933000,15.7239469100000,1.5551220780000,24.9102139000000,3.0455486910000,28.6473953900000,1.4261318770000,25.8499187200000,0.8309812673000,32.6192963900000,0.1454000475000,24.9360005600000,11.8371212700000,442.8058196000000,34877.3547300000000,147.7850538000000,2073.6721050000000,0.0000000000000,0.0000000000000,136.7546747000000,130.9573083000000,340.3853251000000,14609.3017200000000,0.0584328210000,0.0557510510000,69.2479734700000,701.5280641000000,0.1663311550000,0.2046572080000,14.3168684600000,23.0145713600000,1.4143962890000,0.0032442160000,1.4714978290000,0.0023278080000,11.0620683000000,63.1814061100000,14.5866423900000,84.4060086400000,17.7643667600000,181.3742716000000,16.6869430300000,150.2751624000000,71.1735649400000,416.2601680000000,68.7264145800000,433.8197152000000,3.8996778050000,15.0592456900000,6.6538614890000,43.3283118400000,0.0787389630000,0.0034592440000,0.0679798940000,0.0027234040000,0.0011338610000,0.0000001880000,0.0009873440000,0.0000000109000,6.2592539520000,0.0773064260000,6.1031387040000,0.1470394330000,0.6652029610000,0.2325958020000,0.2813591450000,0.0231639730000,1.5595526020000,0.0676294990000,1.6785218540000,0.0397627080000,0.0652230040000,0.0018297090000,0.0255168590000,0.0002180390000,0.0352774130000,0.0002933830000,0.0203898870000,0.0002037100000,0.0082581010000,0.0000409000000,0.0022263770000,0.0000173000000,16.6519218500000,80.9842497800000,15.4586480700000,79.1643056200000,16.9441169800000,71.5432132600000,16.3902328600000,80.5485571900000,6.9368002500000,24.1300251500000,7.4977640330000,28.0208382100000
49,Southern Tuareg,Agro-pastoralists,Northern Africa,883576.93,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,5.6923691760000,16.8091667200000,0.0000000000000,0.0000000000000,82.8800000000000,273.6256000000000,134.7500000000000,467.6875000000000,418.5007928000000,20438.1133400000000,0.4623736730000,0.6418121200000,11.9782642508965,0.0078679978193,6.2022218400000,0.0130198230000,0.0479454200000,0.0010387300000,0.3143786960000,0.0022524280000,28.1566826300000,1.2907251120000,15.0111893900000,0.3057522917000,65.5410319900000,3.5608953510000,423.1791742000000,7757.2241550000000,41.0068981400000,0.8606760152000,12.7476024400000,4.3468046190000,28.2592957100000,4.7650666550000,30.7442251700000,2.5595512670000,23.8319093300000,3.9487549580000,32.8593992500000,1.0406102660000,22.0026898100000,42.7647116800000,160.4808379000000,10645.7990000000000,66.1909718300000,1331.9496710000000,0.0015058570000,0.0015035910000,154.5072527000000,263.3830971000000,137.4808579000000,7150.1417160000000,0.0075970560000,0.0187231670000,33.5604490700000,390.9277239000000,0.0359831180000,0.0462070430000,13.6567822300000,3.9677201820000,1.4151191180000,0.0085771900000,1.4597650120000,0.0041387770000,10.1811115000000,48.6381280400000,11.3485218000000,38.6244777800000,17.5189378300000,199.4481340000000,17.7011176800000,228.9633624000000,72.2999506700000,423.5673455000000,70.9503605200000,454.8272785000000,5.1969743330000,51.8838501500000,8.1977287560000,141.2473753000000,0.0833856160000,0.0037953180000,0.0736432130000,0.0029005040000,0.0043132830000,0.0000352000000,0.0042675450000,0.0000602000000,6.7526255780000,0.5072045350000,6.6627592520000,0.7423634140000,0.6556668980000,0.5722947690000,0.1651641940000,0.0109398830000,1.8234040590000,0.1429506650000,1.8203155860000,0.0347085110000,0.0536947130000,0.0014825430000,0.0164633380000,0.0000908000000,0.0384319500000,0.0005470930000,0.0285227530000,0.0006892730000,0.0140328010000,0.0015830410000,0.0460158440000,0.0612072670000,15.4156301000000,42.3068028900000,15.1746806100000,67.9419681100000,15.5374386500000,41.2105524800000,14.8700926300000,48.4561621100000,6.1174449260000,12.3640985500000,6.0101074830000,11.2505620700000
50,Tallensi ,Intensive agriculturalists,Western Africa,1992.69,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,-0.7791387560000,10.7599599300000,0.0000000000000,0.0000000000000,90.0000000000000,242.6900000000000,134.7500000000000,467.6875000000000,198.1209079000000,1314.2102660000000,0.7656933800000,0.3124104390000,11.9498805611609,0.0049571026113,5.5887315600000,0.0015893960000,0.4359674380000,0.0001733480000,0.1705286080000,0.0000229000000,28.1378873900000,0.0349481986700,12.1013531200000,0.0077143254700,54.7793438300000,0.5475943780000,181.4017896000000,4.8807173200000,38.2401571400000,0.0313823333800,19.0960279400000,0.0366086699600,19.1441292000000,0.0197067850500,25.9549105200000,0.0398219461400,27.9644260100000,0.0530701835000,30.7059362700000,0.0381044832700,25.9549105200000,0.3982194614000,966.8751637000000,1264.0018760000000,243.9663902000000,10.9844594100000,1.0000000000000,0.0000000000000,101.5704932000000,7.6398975300000,611.1252728000000,128.8179243000000,6.9969445660000,0.6371085640000,156.8206024000000,271.0704225000000,611.1252728000000,128.8179243000000,27.1399872700000,13.9411093800000,1.4404015710000,0.0077440310000,1.5232824090000,0.0101659020000,14.0894805800000,144.5636055000000,21.5766041000000,116.1595223000000,17.7350502000000,149.0350111000000,15.4971628100000,139.1758653000000,68.1754692200000,483.9316631000000,62.9262330900000,385.5981812000000,1.5224792670000,0.9596473000000,3.8825840240000,4.7848974250000,0.0968594040000,0.0082575400000,0.0901549050000,0.0082544160000,0.0010243120000,0.0000000382000,0.0010203400000,0.0000000316000,6.4044066320000,0.0515606690000,6.2424083770000,0.1857171130000,0.8195024010000,0.0998285730000,0.3512352680000,0.0064831460000,0.8540924960000,0.0518398130000,1.0492516410000,0.0874797810000,0.0822304670000,0.0012571630000,0.0385464860000,0.0001803750000,0.0290183250000,0.0008900440000,0.0210645720000,0.0003412490000,0.0058707990000,0.0000827000000,0.0029506770000,0.0000208000000,21.6521169800000,143.5780512000000,22.0467045000000,121.9606998000000,17.7420340500000,148.2360446000000,19.5456132700000,124.0899491000000,8.6874727190000,59.5738997700000,10.4452204300000,60.4558406800000
51,Tamil ,Intensive agriculturalists,South Asia,148979.53,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,78.8344470300000,10.4639978500000,70.0000000000000,95.5500000000000,0.0000000000000,0.0000000000000,150.0000000000000,242.6900000000000,256.0686969000000,122051.8762000000000,1.8617788980000,14.3736497400000,11.7954045019707,0.1425650479623,5.3569997960000,0.0358576900000,0.5439152340000,0.1047750790000,0.1362475620000,0.0003401560000,27.2739929300000,4.9302232120000,9.0291072490000,1.7022785470000,58.0695084700000,6.1101787460000,190.2410489000000,2966.3862810000000,35.1072861100000,7.5775440260000,19.8889775800000,6.1662088410000,15.2183085300000,7.5606693480000,26.3570499200000,4.0643964680000,26.5252704700000,5.4715094430000,29.5544043600000,6.3943197490000,24.6514579400000,39.6450765800000,1090.2480590000000,247716.7132000000000,236.3094404000000,5715.8844960000000,15.6574207200000,384.7426443000000,77.8175752600000,205.3985612000000,554.8302480000000,40154.0232400000000,67.9695366700000,5500.2954580000000,195.4938191000000,20811.4811400000000,287.1928771000000,29094.3533800000000,42.0288088900000,2771.3559580000000,1.3804259830000,0.0065326150000,1.4821294710000,0.0085921210000,25.4276039900000,62.3593068500000,33.9204392900000,103.8550980000000,31.6508930100000,27.3004894100000,28.4906299300000,33.7437540900000,42.9215030000000,88.6448060800000,37.5889307800000,106.2329840000000,5.5785332000000,10.9559078500000,5.5207255470000,32.7569899700000,0.1710228280000,0.0038631030000,0.1710914730000,0.0054450180000,0.0054543280000,0.0000538000000,0.0078112300000,0.0001667810000,6.6384110310000,0.3282208450000,6.5330190520000,0.4032363750000,1.3816490770000,0.2645817020000,0.4548135730000,0.1604253750000,1.3120585940000,0.0939465100000,1.4292542640000,0.0522964330000,0.1115862020000,0.0008390090000,0.0461032740000,0.0005142810000,0.0498764060000,0.0001678680000,0.0331885250000,0.0000794000000,0.0381290900000,0.0055294790000,0.1864862820000,0.2217317520000,31.4649601700000,22.3049490500000,32.5753829900000,18.7016217400000,27.8145644100000,15.2605065200000,29.8340953800000,24.4441395700000,14.5669995200000,11.0387514600000,17.5586792200000,20.8156269600000
52,Teda,Agro-pastoralists,Central Africa,907948.93,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,17.8147973300000,18.7763421100000,0.0000000000000,0.0000000000000,70.0000000000000,95.5500000000000,0.0000000000000,0.0000000000000,576.9813196000000,109734.7627000000000,0.8686007800000,2.5753053260000,11.9170176917449,0.0438542153880,6.4061830130000,0.0310291570000,0.0139975590000,0.0001607050000,0.4142227940000,0.0137196770000,25.8285411200000,7.1040404650000,15.6342586800000,0.2107536493000,70.5923541800000,2.1429608480000,502.6853344000000,10588.5997400000000,40.0633257800000,3.8659557660000,9.9593256030000,11.9143051600000,30.1040001800000,6.2351537100000,30.4085766200000,3.8784969110000,21.0207398600000,8.0757750470000,31.2246818600000,4.2479377430000,18.5733810700000,132.9868659000000,40.2485577400000,2186.4922530000000,21.5044278900000,517.8627008000000,0.0363239930000,0.0474435220000,145.3074266000000,1616.9676660000000,35.5127744300000,1750.6720070000000,0.1492872350000,0.5982441520000,11.7192713100000,55.3975245500000,0.4004684360000,1.8736857830000,13.6625591600000,3.2447195340000,1.4120175220000,0.0049661360000,1.4516582210000,0.0023400260000,11.4164463400000,51.6407532900000,11.2670962900000,49.6986477100000,21.8611244900000,213.4474821000000,21.5125540100000,246.1133737000000,66.7224291700000,455.6707321000000,67.2203497000000,514.4702459000000,6.4338276120000,26.0432053300000,9.2889159570000,65.2625224100000,0.1058348880000,0.0028886020000,0.0913877080000,0.0028950290000,0.0063682620000,0.0000754000000,0.0060898640000,0.0001242650000,7.1990121200000,0.4101715680000,7.2065080020000,0.5503843300000,0.7792135360000,0.3533501480000,0.1291957930000,0.0118708710000,1.8748914190000,0.1652516140000,1.8464191190000,0.0480658310000,0.0574842430000,0.0008902490000,0.0154750960000,0.0001377760000,0.0430009520000,0.0007687020000,0.0350584220000,0.0008957610000,0.0164817890000,0.0044709470000,0.0645824930000,0.1022569770000,16.1554571500000,26.3835985200000,16.4091983000000,45.4001249600000,17.0041092900000,29.8370695100000,16.5948041000000,32.7091222000000,6.9054606630000,8.2776536080000,6.7166007830000,7.3818641680000
53,Telegu,Intensive agriculturalists,South Asia,349532.80,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,79.5202254200000,16.3205473200000,0.0000000000000,0.0000000000000,150.0000000000000,242.6900000000000,194.7500000000000,1367.6875000000000,315.9136324000000,56304.9332700000000,1.4314351960000,5.2595434000000,11.8565602308414,0.0676767240136,5.2795867610000,0.0195009520000,0.4265744660000,0.0190551190000,0.1670036850000,0.0005820030000,27.2619009300000,1.6780043500000,10.5580808100000,1.3904815970000,55.0483775500000,1.7482276020000,303.4264244000000,2719.4986230000000,38.5802006200000,5.7724219810000,16.6145675700000,3.5882186430000,21.9656330500000,10.4456993700000,27.1647841600000,1.7467847940000,24.6280719300000,3.2666763240000,31.3213434600000,2.8009043300000,23.2325007600000,17.0452157500000,897.6481536000000,61686.3958100000000,218.5576849000000,5732.3160860000000,2.2680962770000,4.8809139800000,98.4337425200000,202.2722567000000,552.5288069000000,37402.7946400000000,12.4913893700000,54.0403895900000,165.3749417000000,3275.0681160000000,63.1685883100000,4885.0541390000000,23.1017824500000,13.3081932500000,1.3913934530000,0.0052771110000,1.5030676620000,0.0059190920000,32.1855173000000,144.0646470000000,40.3934356800000,141.9025540000000,29.5787373600000,23.6788894900000,26.6594025700000,29.0045447700000,38.2357453400000,191.5022805000000,32.9471617500000,157.8826707000000,4.8237439820000,12.4608710000000,4.5115391840000,24.5900167900000,0.2205904330000,0.0120150470000,0.2292928610000,0.0151087450000,0.0025981190000,0.0000122000000,0.0027282690000,0.0000416000000,6.8081317540000,0.1789926970000,6.7697285780000,0.3493461070000,1.3411170360000,0.0992491420000,0.4635362310000,0.0219779720000,1.4332810100000,0.0832886890000,1.5138571930000,0.0253399940000,0.1191778740000,0.0003321270000,0.0525534850000,0.0003374740000,0.0594055330000,0.0001576770000,0.0408696570000,0.0000876000000,0.0184530910000,0.0015101720000,0.0422757470000,0.0619036340000,33.5098304800000,67.6035098300000,34.6107472100000,66.6835510300000,29.9778551200000,54.8147426800000,33.0680048300000,63.8738673400000,17.0786866300000,41.5402100400000,20.0514786100000,46.0874872000000
54,Tiv ,Horticulturalists,Western Africa,87346.67,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,8.8006470140000,7.5050272900000,0.0000000000000,0.0000000000000,97.2682926829268,585.0255800118980,194.7500000000000,467.6875000000000,296.8355427000000,82279.4061400000000,1.9523426640000,10.1162481700000,11.8052235427173,0.0958916882282,5.1245810690000,0.1199297140000,1.0364711610000,0.1858585700000,0.1396610300000,0.0003243470000,26.2654071900000,1.6751058770000,10.6652281500000,1.2083553370000,63.3080509000000,0.5229102250000,126.7885033000000,832.8920099000000,34.6881383800000,2.7071060740000,18.4120338100000,4.3597368030000,16.2761045700000,7.6418395060000,24.9849978500000,1.6589057510000,26.1434097800000,2.4133483760000,28.1094382300000,1.9531743640000,24.8660685600000,17.3294223700000,1684.4104210000000,256101.9437000000000,304.2146519000000,3004.5252910000000,6.5681426840000,61.3350460000000,80.8965385700000,155.2263738000000,827.8128008000000,31441.0555800000000,34.3425918700000,1311.0129480000000,218.1299456000000,8861.5143970000000,753.0195965000000,85083.3602800000000,47.2344531300000,925.5615869000000,1.3985693880000,0.0141287980000,1.4553424390000,0.0087952940000,19.7641867600000,25.7753033500000,30.6805142500000,66.7448952800000,29.7987535200000,68.0419497800000,24.7506653100000,65.7924599600000,50.4370597200000,119.7039974000000,44.5688204400000,99.7305047300000,8.7422119600000,30.2001409000000,12.3580639500000,86.2667619000000,0.1085080550000,0.0010762070000,0.0886684420000,0.0010153490000,0.0015036450000,0.0000048900000,0.0012174210000,0.0000068500000,6.0622725140000,0.5150132250000,5.7589155020000,0.5851987340000,1.5086125350000,0.2068722670000,0.4166047670000,0.0254842940000,1.1105819440000,0.2542361110000,1.2412685610000,0.2205904150000,0.1096196970000,0.0007232200000,0.0378991860000,0.0001843860000,0.0445292720000,0.0001049740000,0.0250433610000,0.0000760000000,0.0152826120000,0.0005385470000,0.0155077560000,0.0157163060000,25.8745555700000,56.6487010700000,25.9184222200000,39.2082976300000,24.1282776300000,30.7098843700000,26.6836940400000,20.4774736000000,10.9828487000000,9.7087179330000,13.7332204900000,22.6422527100000
